1학기 개강일이 언제야?	1학기 개강일은 3월 4일 화요일이야.	8.txt
농촌 봉사활동은 학교에서 주관하는 프로그램만 인정된다고?	네, 농촌 봉사활동은 학교 주관 프로그램만 봉사활동으로 인정됩니다.	172.txt	
사회봉사활동 결과확인서는 어떤 형식으로 제출해야 해?	사회봉사활동결과확인서는 학교양식과 기관발급 양식 모두 인정됩니다.	172.txt	
해외에서 봉사활동해도 학점 인정되나?	해외 봉사활동은 글로벌(국제) 영역만 인정받을 수 있으며, 민성 영역에서는 인정되지 않습니다.	172.txt
글로벌 인증을 받으려면 어떤 외국어 성적이 필요한 거야?	공인 외국어 성적 취득이 필요하며, 영어, 프랑스어, 중국어, 독일어, 러시아어, 일본어, 스페인어, 한자, 한국어(외국인에 한함) 등이 포함됩니다.	173.txt
외국인 학생들은 한국어 성적으로만 인증 받을 수 있는 거야?	네, 외국인 전형 입학자는 기준 이상의 공인 외국어 성적(한국어)으로만 인증 취득이 가능합니다.	173.txt
2019학번까지 학생 구분 기준이 있는 거 맞지?	맞습니다, 입학계열별 외국어 성적 기준 구분은 2019학번까지만 적용됩니다.	173.txt
2020학번부터는 입학계열별 외국어 성적 기준이 없는 거야?	네, 2020학번부터는 입학계열별 외국어 성적 기준이 적용되지 않습니다.	173.txt
A계열에 속하려면 어떤 학과에 들어가야 해?	A계열에 속하려면 인문사회과학계열(2001학번까지만 적용), 사회계열(2004학번 이후), 전자기기·컴퓨터공학계열(2005학번~2016학번), 전자전기공학계열(2017학번 이후), 공학계열(2008학번 이후), 건축학계열, 의·약학계열, 글로벌융합학부(2018학번 이후) 중 하나에 들어가야 합니다.	173.txt
TOEIC 점수 기준이 학번별로 어떻게 달라?	TOEIC 점수 기준은 1996학번은 550점 이상, 1997~2000학번은 600점 이상, 2001~2003학번 A계열은 650점 이상, C계열/D계열은 550점 이상, 2004학번 이후 A계열은 700점 이상, C계열은 580점 이상, 단계별 680점 이상입니다.	174.txt
TOEFL 성적은 몇 점 이상이어야 해?	TOEFL 성적 기준은 2001학번 이전은 IBT 61점 이상, 2002~2003학번 A계열은 IBT 69점 이상, C계열/D계열은 IBT 57점 이상, 2004학번 이후 A계열은 IBT 76점 이상, C계열은 IBT 59점 이상, 단계별 IBT 101점 이상입니다.	174.txt
TEPS 개정 전후 점수 기준 차이가 뭐야?	TEPS 개정 전 점수 기준은 2001학번 이전 500점 이상, 2002~2003학번 A계열 650점 이상, C계열 480점 이상, 2004학번 이후 A계열 690점 이상, C계열 510점 이상, 단계별 810점 이상이며, 개정 후 점수 기준은 2001학번 이전 268점 이상, 2002~2003학번 A계열 355점 이상, C계열 258점 이상, 2004학번 이후 A계열 375점 이상, C계열 272점 이상, 단계별 458점 이상입니다.	174.txt
2004학번 이후 A계열 TOEIC 점수 기준은?	2004학번 이후 A계열 TOEIC 점수 기준은 700점 이상입니다.	174.txt
C계열 학생들은 TOEFL 몇 점 이상 필요해?	C계열 학생들은 2001~2003학번은 IBT 57점 이상, 2004학번 이후는 IBT 59점 이상이 필요합니다.	174.txt
G-TELP 시험의 A단계 기준 점수는 몇 점이야?	G-TELP 시험의 A단계는 2단계 63점 이상, 3단계 83점 이상입니다.	175.txt
OPIc 시험에서 B단계는 어느 수준 이상이야?	OPIc 시험에서 B단계는 IH 이상입니다.	175.txt
TOEIC Speaking 점수는 A단계 몇 점 이상이 필요해?	TOEIC Speaking 점수는 A단계 130점 이상이 필요합니다.	175.txt
IELTS 2002학번은 몇 점 이상이어야 해?	IELTS 2002학번은 A단계 5.5점 이상, B단계 5.0점 이상이 필요합니다.	175.txt
프랑스어 DELF B1이 어떤 시험이야?	프랑스어 DELF B1은 신 DELF 기준에서 B1 이상을 요구하는 시험입니다.	175.txt
외국인전형신입학생으로 지원하려면 한국어 성적 기준이 어떻게 돼?	TOPIK 성적 기준은 입학 연도에 따라 다릅니다. 2014-2015학번은 TOPIK 4급 이상, 2016학번 이후는 TOPIK 5급 이상입니다.	176.txt
2016학번 이후 외국인전형신입학생의 TOPIK 기준이 뭐야?	2016학번 이후 외국인전형신입학생의 TOPIK 기준은 5급 이상입니다.	176.txt
외국인 신입생의 한국어 성적 유효기간이 따로 있어?	외국인 신입생의 한국어 성적은 유효기간 구분 없이 입학원서 제출 시 위 조건을 충족하는 성적을 제출하면 됩니다.	176.txt
글로벌 체험학습 영역에 포함되는 활동은 뭐야?	글로벌 체험학습 영역에 포함되는 활동은 해외 교환학생, 해외 대학(기관) 어학연수, 해외 봉사활동 등이 있습니다.	176.txt
해외 학습 활동으로 인정받으려면 몇 학점을 들어야 해?	해외 학습 활동으로 인정받으려면 교과목 3학점 이상을 들어야 합니다.	176.txt
ITQ 인증에 필요한 과목은 어떤 것들이야?	ITQ 인증을 위해서는 A 또는 B등급의 2과목 이상을 취득해야 하며, 과목의 성격이 달라야 하고, 버전에는 상관이 없습니다.	177.txt
ICDL 2과목 취득 조건이 어떻게 돼?	ICDL 2과목 이상 취득자는 과목이 서로 달라야 하며, 버전은 상관없습니다.	177.txt
ITQ A등급과 B등급의 차이는 뭐야?	문서에는 ITQ A등급과 B등급의 구체적인 차이에 대한 설명은 없지만, 둘 다 2과목 이상 취득이 필요합니다.	177.txt
2002년 11월 1일 이전에 취득한 ITQ 자격증도 인정돼?	네, 2002년 11월 1일 이전에 취득한 경우에는 1과목 이상만 취득하면 인정됩니다.	177.txt
2004년 2월 이후 ITQ 과목 취득 기준은 어떻게 돼?	2004년 2월 이후 취득자는 2과목 이상 취득해야 하며, 과목의 성격이 달라야 합니다.	177.txt
국내 창의성 관련 대회 입상 기준이 어떻게 돼?	국내 창의성 관련 대회 입상 기준은 교외 공모전의 경우 전국 규모 이상이거나 참가 규모가 100인 이상이어야 하고, 교내 공모전은 참가자 100인 이상이어야 합니다.	178.txt
예체능 관련 공모전에 참가하려면 어떤 조건이 필요해?	예체능 관련 공모전에 참가하려면 교외 공모전은 전국 규모 이상이거나 참가 규모가 100인 이상, 교내 공모전은 참가자 100인 이상이어야 합니다.	178.txt
전문자격증 취득 시 어떤 자격증이 인정돼?	전문자격증으로 공인회계사, 세무사, 감정사, 변리사, 손해사정사, 감정평가사, 국제재무분석사(CFA 레벨 2 이상), 국제재무위험관리사(KFRM), IFRS 관리사 등이 인정됩니다.	178.txt
공직 진출 관련 시험은 어떤 것들이 있어?	공직 진출 관련 시험으로 임용고시, 5급 공무원 공개경쟁채용(행정, 기술, 외교관후보자) 시험 등이 있습니다.	178.txt
산업재산권 출원 시 인정되는 항목은 뭐야?	산업재산권 출원 시 특허, 실용신안, 디자인이 인정되며, 상표와 저작권은 인정되지 않습니다.	178.txt
휴학생은 왜 창의 인증을 취득할 수 없는 거야?	휴학생은 산업재산권 내 자격으로 2021학년도부터 창의 인증을 취득할 수 없습니다.	179.txt
3품 면제 신청은 어떻게 하는 거야?	3품 인증을 취득하지 못한 수료자는 수료학기부터 1개 학기가 지난 후 이력의 취업자 인정 기준을 갖추고 면제 신청이 가능합니다.	179.txt
수료 후 6개월이 지나면 3품 면제 받을 수 있는 거야?	수료학기로부터 1개 학기(6개월)이 경과한 후 면제 신청이 가능합니다.	179.txt
해외 취업자는 어떤 서류가 필요한 거야?	해외 취업자는 신청일 기준 유효한 취업 가능 사증/출입국 서류, 근로사실 확인서, 고용/실적 관련 서류가 필요합니다.	179.txt
프리랜서로 일하면 어떤 증빙자료가 필요해?	프리랜서는 면제신청일 당시 연간 매출액 4,065,609원 이상일 경우 원천징수영수증이 필요합니다.	179.txt
